ZIP,MSA_Name,UHII
6001,"Hartford-West Hartford-East Hartford, CT",-0.548383672432876
6002,"Hartford-West Hartford-East Hartford, CT",1.33936098810497
6010,"Hartford-West Hartford-East Hartford, CT",2.20807185266096
6011,"Hartford-West Hartford-East Hartford, CT",4.664867
6013,"Hartford-West Hartford-East Hartford, CT",-2.19096905588482
6016,"Hartford-West Hartford-East Hartford, CT",-0.233685989720705
6019,"Hartford-West Hartford-East Hartford, CT",-2.36118049262495
6023,"Hartford-West Hartford-East Hartford, CT",2.85257138293065
6026,"Hartford-West Hartford-East Hartford, CT",-0.105944129
6029,"Hartford-West Hartford-East Hartford, CT",-0.551711873506844
6032,"Hartford-West Hartford-East Hartford, CT",0.344780991689925
6033,"Hartford-West Hartford-East Hartford, CT",0.202868604881066
6034,"Hartford-West Hartford-East Hartford, CT",-0.690427994
6035,"Hartford-West Hartford-East Hartford, CT",-0.950629283081718
6037,"Hartford-West Hartford-East Hartford, CT",1.89708441719011
6040,"Hartford-West Hartford-East Hartford, CT",3.9404038688905
6043,"Hartford-West Hartford-East Hartford, CT",-2.95763640681684
6045,"Hartford-West Hartford-East Hartford, CT",4.183940104
6050,"Hartford-West Hartford-East Hartford, CT",8.528218977
6051,"Hartford-West Hartford-East Hartford, CT",7.2751101915679
6052,"Hartford-West Hartford-East Hartford, CT",4.96416811161832
6053,"Hartford-West Hartford-East Hartford, CT",3.75772156376158
6060,"Hartford-West Hartford-East Hartford, CT",-1.501145888
6062,"Hartford-West Hartford-East Hartford, CT",3.94692767924206
6066,"Hartford-West Hartford-East Hartford, CT",1.79701003263432
6067,"Hartford-West Hartford-East Hartford, CT",2.64118581656267
6070,"Hartford-West Hartford-East Hartford, CT",-0.624448677919932
6071,"Hartford-West Hartford-East Hartford, CT",-0.788752805111782
6073,"Hartford-West Hartford-East Hartford, CT",-0.717300483887616
6074,"Hartford-West Hartford-East Hartford, CT",1.28789569935801
6076,"Hartford-West Hartford-East Hartford, CT",-4.38901927612009
6078,"Hartford-West Hartford-East Hartford, CT",-0.446192156087345
6081,"Hartford-West Hartford-East Hartford, CT",0.012429264
6082,"Hartford-West Hartford-East Hartford, CT",0.818691934604401
6083,"Hartford-West Hartford-East Hartford, CT",1.982685851
6084,"Hartford-West Hartford-East Hartford, CT",-3.21427122116038
6085,"Hartford-West Hartford-East Hartford, CT",-0.174902422155485
6088,"Hartford-West Hartford-East Hartford, CT",1.020466833
6089,"Hartford-West Hartford-East Hartford, CT",-0.793920836232324
6092,"Hartford-West Hartford-East Hartford, CT",-1.4386061227837
6093,"Hartford-West Hartford-East Hartford, CT",-1.74820830335483
6095,"Hartford-West Hartford-East Hartford, CT",1.48824516334248
6096,"Hartford-West Hartford-East Hartford, CT",3.74156204373052
6103,"Hartford-West Hartford-East Hartford, CT",7.990937747
6105,"Hartford-West Hartford-East Hartford, CT",5.91939404245135
6106,"Hartford-West Hartford-East Hartford, CT",8.24708576366982
6107,"Hartford-West Hartford-East Hartford, CT",3.4609801703697
6108,"Hartford-West Hartford-East Hartford, CT",4.03774734128912
6109,"Hartford-West Hartford-East Hartford, CT",4.09396053184635
6110,"Hartford-West Hartford-East Hartford, CT",6.7503596337715
6111,"Hartford-West Hartford-East Hartford, CT",5.32441416933366
6112,"Hartford-West Hartford-East Hartford, CT",4.34124148873658
6114,"Hartford-West Hartford-East Hartford, CT",8.12450939445931
6117,"Hartford-West Hartford-East Hartford, CT",2.2988181337752
6118,"Hartford-West Hartford-East Hartford, CT",4.2536505600194
6119,"Hartford-West Hartford-East Hartford, CT",6.16084407184856
6120,"Hartford-West Hartford-East Hartford, CT",4.50467306531419
6123,"Hartford-West Hartford-East Hartford, CT",7.990937747
6126,"Hartford-West Hartford-East Hartford, CT",6.926319351
6127,"Hartford-West Hartford-East Hartford, CT",4.561408155
6128,"Hartford-West Hartford-East Hartford, CT",8.413165597
6129,"Hartford-West Hartford-East Hartford, CT",4.609052459
6131,"Hartford-West Hartford-East Hartford, CT",5.012978847
6132,"Hartford-West Hartford-East Hartford, CT",4.877899975
6133,"Hartford-West Hartford-East Hartford, CT",7.994582311
6134,"Hartford-West Hartford-East Hartford, CT",6.939313179
6137,"Hartford-West Hartford-East Hartford, CT",1.63927093
6138,"Hartford-West Hartford-East Hartford, CT",5.277782148
6141,"Hartford-West Hartford-East Hartford, CT",4.307229574
6142,"Hartford-West Hartford-East Hartford, CT",4.307229574
6143,"Hartford-West Hartford-East Hartford, CT",4.307229574
6144,"Hartford-West Hartford-East Hartford, CT",4.307229574
6145,"Hartford-West Hartford-East Hartford, CT",4.307229574
6146,"Hartford-West Hartford-East Hartford, CT",4.307229574
6147,"Hartford-West Hartford-East Hartford, CT",4.307229574
6230,"Worcester, MA",-0.383015922
6232,"Hartford-West Hartford-East Hartford, CT",-3.14424306537619
6234,"Worcester, MA",0.729099585
6238,"Hartford-West Hartford-East Hartford, CT",-3.31843306477806
6239,"Worcester, MA",0.999433628719873
6241,"Worcester, MA",0.266632852687011
6248,"Hartford-West Hartford-East Hartford, CT",-3.056031673
6251,"Hartford-West Hartford-East Hartford, CT",-2.53379889
6255,"Worcester, MA",-0.948727743373527
6259,"Worcester, MA",-0.368415181069468
6260,"Worcester, MA",1.19783329353887
6262,"Worcester, MA",-0.849059046
6263,"Worcester, MA",0.915118988
6268,"Hartford-West Hartford-East Hartford, CT",-2.2580586330195
6277,"Worcester, MA",-1.30898677788743
6279,"Hartford-West Hartford-East Hartford, CT",-3.117619095
6281,"Worcester, MA",0.826978013138605
6332,"Worcester, MA",0.786608773
6354,"Worcester, MA",-0.157371538400017
6374,"Worcester, MA",0.687417948170281
6387,"Worcester, MA",0.786608773
6401,"New Haven, CT",1.98302420348157
6403,"New Haven, CT",-0.772339235514397
6405,"New Haven, CT",1.50672504682116
6409,"Hartford-West Hartford-East Hartford, CT",-1.774506176
6410,"New Haven, CT",0.771894453079258
6412,"Hartford-West Hartford-East Hartford, CT",-2.34524304
6413,"Hartford-West Hartford-East Hartford, CT",-1.02934516552436
6416,"Hartford-West Hartford-East Hartford, CT",1.21245215987769
6417,"Hartford-West Hartford-East Hartford, CT",-1.6263491
6418,"New Haven, CT",2.23359003463826
6419,"Hartford-West Hartford-East Hartford, CT",-2.597148496057
6422,"Hartford-West Hartford-East Hartford, CT",-0.814294049773744
6426,"Hartford-West Hartford-East Hartford, CT",-1.77113255639617
6437,"New Haven, CT",-1.28966353131847
6438,"Hartford-West Hartford-East Hartford, CT",-2.594146747
6441,"Hartford-West Hartford-East Hartford, CT",-2.59414820548785
6442,"Hartford-West Hartford-East Hartford, CT",-1.774506176
6443,"New Haven, CT",-1.45387385008895
6444,"Hartford-West Hartford-East Hartford, CT",2.117110644
6447,"Hartford-West Hartford-East Hartford, CT",-3.04028428103375
6450,"New Haven, CT",3.56711750019066
6451,"New Haven, CT",2.31340655741141
6455,"Hartford-West Hartford-East Hartford, CT",-0.692723661
6457,"Hartford-West Hartford-East Hartford, CT",1.99532808244549
6460,"New Haven, CT",4.18838875666786
6468,"Bridgeport-Stamford-Danbury, CT",-0.427500757407639
6470,"Bridgeport-Stamford-Danbury, CT",-0.226206815507334
6471,"New Haven, CT",-0.414846245121396
6472,"New Haven, CT",-0.347628259876681
6473,"New Haven, CT",2.64852892722583
6475,"Hartford-West Hartford-East Hartford, CT",-0.799701661267461
6477,"New Haven, CT",1.21925311582666
6478,"New Haven, CT",-1.63768521073779
6479,"Hartford-West Hartford-East Hartford, CT",1.79219844342055
6480,"Hartford-West Hartford-East Hartford, CT",-0.935365619573387
6481,"Hartford-West Hartford-East Hartford, CT",-0.692723661
6482,"Bridgeport-Stamford-Danbury, CT",-0.508261195032407
6483,"New Haven, CT",0.135454203732164
6484,"Bridgeport-Stamford-Danbury, CT",0.701385471596066
6487,"New Haven, CT",0.631418249
6488,"New Haven, CT",-0.836904831048073
6489,"Hartford-West Hartford-East Hartford, CT",2.19812994717894
6492,"New Haven, CT",2.71214624283958
6498,"Hartford-West Hartford-East Hartford, CT",-1.34915946124887
6501,"New Haven, CT",8.60116524
6502,"New Haven, CT",8.60116524
6503,"New Haven, CT",8.60116524
6504,"New Haven, CT",8.60116524
6505,"New Haven, CT",8.60116524
6506,"New Haven, CT",8.581314769
6507,"New Haven, CT",8.60116524
6510,"New Haven, CT",8.26926371159389
6511,"New Haven, CT",6.2287825825152
6512,"New Haven, CT",3.1595473680409
6513,"New Haven, CT",4.71893991304325
6514,"New Haven, CT",2.64991425371311
6515,"New Haven, CT",2.36781421396964
6516,"New Haven, CT",4.46560678942169
6517,"New Haven, CT",4.47333088459045
6518,"New Haven, CT",1.11406257393166
6519,"New Haven, CT",6.73482113294935
6520,"New Haven, CT",8.038706529
6521,"New Haven, CT",8.60116524
6524,"New Haven, CT",-2.101585671
6525,"New Haven, CT",-1.60294020726059
6530,"New Haven, CT",8.541264856
6531,"New Haven, CT",8.541264856
6532,"New Haven, CT",8.541264856
6533,"New Haven, CT",8.541264856
6535,"New Haven, CT",8.541264856
6601,"Bridgeport-Stamford-Danbury, CT",9.714537665
6604,"Bridgeport-Stamford-Danbury, CT",8.85110758223984
6605,"Bridgeport-Stamford-Danbury, CT",7.90862982111219
6606,"Bridgeport-Stamford-Danbury, CT",6.40273580474151
6607,"Bridgeport-Stamford-Danbury, CT",8.84478372275222
6608,"Bridgeport-Stamford-Danbury, CT",10.0971471501452
6610,"Bridgeport-Stamford-Danbury, CT",6.87004683889033
6611,"Bridgeport-Stamford-Danbury, CT",1.39334654414272
6612,"Bridgeport-Stamford-Danbury, CT",-0.938504946554233
6614,"Bridgeport-Stamford-Danbury, CT",3.83501203693284
6615,"Bridgeport-Stamford-Danbury, CT",6.69418925578498
6702,"New Haven, CT",6.58877502768766
6704,"New Haven, CT",3.02701565917565
6705,"New Haven, CT",4.21734893158595
6706,"New Haven, CT",6.06906572826503
6708,"New Haven, CT",3.33192739057889
6710,"New Haven, CT",4.80702128348524
6712,"New Haven, CT",-1.2917152983182
6716,"New Haven, CT",-1.73303119502008
6762,"New Haven, CT",-1.44887647323183
6770,"New Haven, CT",1.12969308646724
6784,"Bridgeport-Stamford-Danbury, CT",-2.68723194837968
6801,"Bridgeport-Stamford-Danbury, CT",1.82946527713726
6804,"Bridgeport-Stamford-Danbury, CT",0.454226592725926
